id_registro_atendimento,fk_beneficiario,data_hora,tipo_nome,tipo_descricao
2286,110,"2025-03-01 06:11:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2785,254,"2025-03-01 06:45:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2497,170,"2025-03-01 08:01:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2817,110,"2025-03-01 08:21:11",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2438,238,"2025-03-01 08:26:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2950,343,"2025-03-01 08:41:16",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2499,210,"2025-03-01 09:12:16",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2731,65,"2025-03-01 09:54:34",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2484,231,"2025-03-01 10:14:42",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2573,24,"2025-03-01 10:44:04",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2803,310,"2025-03-01 11:29:30",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2545,205,"2025-03-01 12:05:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2024,114,"2025-03-01 14:36:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2339,5,"2025-03-01 14:44:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2058,294,"2025-03-01 15:41:41",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2113,343,"2025-03-01 16:43:41",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2972,142,"2025-03-01 19:07:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2270,47,"2025-03-01 20:28:07",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2857,302,"2025-03-01 20:38:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2639,348,"2025-03-02 06:13:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2092,131,"2025-03-02 06:43:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2469,155,"2025-03-02 09:00:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2649,152,"2025-03-02 09:17:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2796,270,"2025-03-02 09:19:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2580,217,"2025-03-02 09:56:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2313,131,"2025-03-02 10:37:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2553,172,"2025-03-02 12:24:04",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2905,262,"2025-03-02 12:59:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2386,311,"2025-03-02 14:11:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2788,316,"2025-03-02 15:30:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2445,140,"2025-03-02 15:47:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2566,292,"2025-03-02 18:24:11",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2932,323,"2025-03-02 18:47:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2482,159,"2025-03-02 19:15:12",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2051,245,"2025-03-02 19:43:49",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2754,320,"2025-03-03 06:57:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2144,332,"2025-03-03 07:00:57",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2329,188,"2025-03-03 07:45:53",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2184,200,"2025-03-03 08:26:04",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2921,190,"2025-03-03 08:52:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2937,115,"2025-03-03 09:28:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2423,221,"2025-03-03 09:36:15",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2740,261,"2025-03-03 09:44:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2958,60,"2025-03-03 11:03:47",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2886,16,"2025-03-03 11:05:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2863,123,"2025-03-03 11:13:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2021,288,"2025-03-03 13:00:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2282,80,"2025-03-03 14:24:38",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2245,225,"2025-03-03 14:24:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2415,345,"2025-03-03 15:49:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2129,237,"2025-03-03 17:33:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2356,144,"2025-03-03 20:59:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2464,5,"2025-03-04 09:10:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2840,211,"2025-03-04 09:36:33",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2672,168,"2025-03-04 12:07:32",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2623,148,"2025-03-04 12:29:15",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2070,310,"2025-03-04 12:40:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2607,57,"2025-03-04 13:58:32",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2693,55,"2025-03-04 14:36:55",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2056,168,"2025-03-04 14:37:16",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2762,118,"2025-03-04 14:48:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2435,13,"2025-03-04 15:04:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2432,196,"2025-03-04 15:05:40",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2786,139,"2025-03-04 15:13:10",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2789,74,"2025-03-04 16:59:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2704,305,"2025-03-04 17:05:34",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2797,26,"2025-03-04 17:24:13",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2305,127,"2025-03-04 18:01:16",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2559,40,"2025-03-04 19:11:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2405,249,"2025-03-04 19:15:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2465,59,"2025-03-05 06:44:11",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2338,147,"2025-03-05 07:11:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2124,282,"2025-03-05 07:41:42",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2462,169,"2025-03-05 09:03:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2095,230,"2025-03-05 09:09:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2517,300,"2025-03-05 11:38:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2220,228,"2025-03-05 11:51:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2160,184,"2025-03-05 12:56:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2463,112,"2025-03-05 15:46:30",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2791,295,"2025-03-05 17:24:16",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2422,77,"2025-03-05 17:42:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2473,237,"2025-03-05 18:07:13",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2872,18,"2025-03-05 20:25:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2489,46,"2025-03-05 20:51:41",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2060,193,"2025-03-06 06:18:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2711,299,"2025-03-06 08:04:28",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2493,313,"2025-03-06 08:52:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2357,337,"2025-03-06 09:23:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2017,310,"2025-03-06 10:40:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2816,332,"2025-03-06 11:09:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2266,124,"2025-03-06 12:02:14",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2595,127,"2025-03-06 12:29:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2533,134,"2025-03-06 12:43:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2750,82,"2025-03-06 13:01:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2317,87,"2025-03-06 13:12:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2780,69,"2025-03-06 14:08:25",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2992,133,"2025-03-06 15:11:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2265,217,"2025-03-06 15:47:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2671,72,"2025-03-06 16:53:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2399,30,"2025-03-06 17:22:25",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2610,78,"2025-03-06 17:43:01",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2948,8,"2025-03-06 18:18:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2828,208,"2025-03-06 18:27:34",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2591,106,"2025-03-06 19:35:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2549,163,"2025-03-07 06:09:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2792,41,"2025-03-07 08:11:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2365,58,"2025-03-07 09:29:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2467,212,"2025-03-07 10:40:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2478,204,"2025-03-07 10:44:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2137,302,"2025-03-07 11:19:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2475,322,"2025-03-07 11:37:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2776,244,"2025-03-07 12:18:48",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2739,72,"2025-03-07 12:48:25",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2086,246,"2025-03-07 14:16:14",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2998,206,"2025-03-07 17:35:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2139,235,"2025-03-07 17:49:01",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2951,110,"2025-03-07 18:49:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3000,259,"2025-03-07 20:33:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2203,185,"2025-03-07 20:50:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2965,55,"2025-03-08 06:00:19",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2479,278,"2025-03-08 07:04:14",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2452,315,"2025-03-08 07:54:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2683,112,"2025-03-08 09:07:33",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2543,255,"2025-03-08 10:11:28",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2916,347,"2025-03-08 10:14:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2895,43,"2025-03-08 11:35:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2907,108,"2025-03-08 11:55:17",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2087,302,"2025-03-08 12:22:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2202,240,"2025-03-08 16:11:04",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2114,76,"2025-03-08 16:38:07",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2012,46,"2025-03-08 17:07:16",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2523,284,"2025-03-08 17:22:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2981,79,"2025-03-08 17:24:01",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2052,23,"2025-03-08 17:59:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2294,225,"2025-03-08 19:08:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2406,63,"2025-03-08 19:35:19",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2054,285,"2025-03-08 19:38:34",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2071,346,"2025-03-08 20:03:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2667,74,"2025-03-08 20:49:40",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2246,124,"2025-03-09 06:49:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2038,214,"2025-03-09 06:50:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2622,312,"2025-03-09 07:32:12",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2169,304,"2025-03-09 07:38:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2063,160,"2025-03-09 08:00:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2359,334,"2025-03-09 10:54:43",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2201,181,"2025-03-09 11:02:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
2120,46,"2025-03-09 12:14:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
