id_registro_atendimento,fk_beneficiario,data_hora,tipo_nome,tipo_descricao
3260,35,"2025-04-01 06:00:57",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3955,69,"2025-04-01 06:32:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3078,82,"2025-04-01 06:36:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3339,285,"2025-04-01 08:23:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3728,145,"2025-04-01 08:40:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3597,172,"2025-04-01 08:47:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3683,294,"2025-04-01 09:25:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3340,265,"2025-04-01 09:58:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3752,284,"2025-04-01 10:05:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3166,211,"2025-04-01 10:15:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3778,25,"2025-04-01 12:04:46",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3767,177,"2025-04-01 12:14:48",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3249,38,"2025-04-01 12:26:25",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3834,245,"2025-04-01 12:40:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3046,259,"2025-04-01 13:46:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3887,215,"2025-04-01 14:23:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3588,126,"2025-04-01 15:10:13",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3608,125,"2025-04-01 15:20:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3272,219,"2025-04-01 15:59:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3128,317,"2025-04-01 16:59:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3434,231,"2025-04-01 17:04:11",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3103,94,"2025-04-01 18:06:34",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3883,277,"2025-04-01 18:32:10",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3740,332,"2025-04-01 19:24:32",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3879,347,"2025-04-01 19:53:03",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3761,319,"2025-04-01 20:19:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3732,303,"2025-04-02 06:23:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3351,274,"2025-04-02 06:39:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3067,255,"2025-04-02 07:09:15",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3628,132,"2025-04-02 07:20:04",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3611,275,"2025-04-02 07:46:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3352,179,"2025-04-02 08:55:29",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3036,316,"2025-04-02 08:56:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3410,18,"2025-04-02 09:24:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3895,179,"2025-04-02 10:15:04",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3181,288,"2025-04-02 10:41:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3341,27,"2025-04-02 11:59:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3244,238,"2025-04-02 12:25:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3900,53,"2025-04-02 15:40:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3426,162,"2025-04-02 15:47:39",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3223,90,"2025-04-02 16:48:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3508,144,"2025-04-02 16:56:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3506,220,"2025-04-02 17:52:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3055,192,"2025-04-03 06:09:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3605,302,"2025-04-03 07:16:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3839,78,"2025-04-03 07:18:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3218,2,"2025-04-03 07:26:34",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3864,155,"2025-04-03 08:36:07",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3607,5,"2025-04-03 08:55:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3064,30,"2025-04-03 08:56:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3602,142,"2025-04-03 10:59:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3954,78,"2025-04-03 12:45:53",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3589,203,"2025-04-03 13:19:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3087,131,"2025-04-03 14:34:15",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3157,334,"2025-04-03 14:48:28",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3972,174,"2025-04-03 15:01:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3598,139,"2025-04-03 17:46:13",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3875,250,"2025-04-03 17:59:25",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3851,94,"2025-04-03 18:09:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3141,113,"2025-04-03 18:31:10",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3461,314,"2025-04-03 18:32:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3499,47,"2025-04-03 18:33:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3837,326,"2025-04-03 19:08:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3583,225,"2025-04-03 20:13:46",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
3265,295,"2025-04-04 06:13:33",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
