id_registro_atendimento,fk_beneficiario,data_hora,tipo_nome,tipo_descricao
241,192,"2025-01-01 06:09:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
430,129,"2025-01-01 09:52:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
784,289,"2025-01-01 09:56:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
113,91,"2025-01-01 10:10:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
983,314,"2025-01-01 10:15:01",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
494,185,"2025-01-01 11:38:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
238,260,"2025-01-01 11:50:14",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
819,241,"2025-01-01 11:57:32",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
690,52,"2025-01-01 13:10:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
464,139,"2025-01-01 13:53:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
536,14,"2025-01-01 13:53:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
44,153,"2025-01-01 15:29:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
250,41,"2025-01-01 15:45:34",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
795,116,"2025-01-01 16:04:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
962,150,"2025-01-01 16:21:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
761,335,"2025-01-01 17:38:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
251,233,"2025-01-01 17:46:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
124,279,"2025-01-01 19:02:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
126,117,"2025-01-01 20:14:01",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
807,300,"2025-01-02 09:14:15",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
702,84,"2025-01-02 10:26:11",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
444,65,"2025-01-02 12:49:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
715,63,"2025-01-02 13:18:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
361,221,"2025-01-02 13:19:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
645,32,"2025-01-02 13:40:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
366,128,"2025-01-02 13:59:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
854,168,"2025-01-02 14:55:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
89,98,"2025-01-02 15:03:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
887,339,"2025-01-02 15:51:13",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
948,144,"2025-01-02 16:06:55",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
399,337,"2025-01-02 16:41:57",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
594,211,"2025-01-02 18:31:16",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
378,65,"2025-01-02 18:54:25",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
298,54,"2025-01-02 19:00:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
416,227,"2025-01-02 19:47:04",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
529,108,"2025-01-02 19:47:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
400,72,"2025-01-02 20:58:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
451,93,"2025-01-03 06:08:28",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
860,174,"2025-01-03 08:41:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
