id_registro_atendimento,fk_beneficiario,data_hora,tipo_nome,tipo_descricao
8100,221,"2025-09-01 06:38:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8137,227,"2025-09-01 06:38:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8453,327,"2025-09-01 07:47:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8755,240,"2025-09-01 08:25:49",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8645,205,"2025-09-01 10:40:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8331,249,"2025-09-01 10:44:11",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8066,171,"2025-09-01 10:57:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8724,113,"2025-09-01 13:44:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8559,53,"2025-09-01 14:26:49",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8237,251,"2025-09-01 14:42:48",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8489,268,"2025-09-01 14:55:41",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8805,256,"2025-09-01 15:26:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8991,6,"2025-09-01 15:43:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8808,89,"2025-09-01 15:46:40",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8200,73,"2025-09-01 15:59:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8822,226,"2025-09-01 16:01:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8854,1,"2025-09-01 17:15:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8389,53,"2025-09-01 18:35:19",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8456,52,"2025-09-01 19:31:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8242,292,"2025-09-01 19:49:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8707,81,"2025-09-01 20:13:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8692,187,"2025-09-01 20:21:43",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8919,176,"2025-09-02 06:03:11",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8103,266,"2025-09-02 07:30:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8415,10,"2025-09-02 08:40:39",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8948,273,"2025-09-02 08:58:40",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8964,324,"2025-09-02 12:00:49",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8737,122,"2025-09-02 12:29:41",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8457,151,"2025-09-02 15:22:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8012,346,"2025-09-02 15:59:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8834,345,"2025-09-02 16:06:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8111,322,"2025-09-02 17:28:03",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8349,292,"2025-09-02 18:37:30",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8126,205,"2025-09-02 18:55:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8885,90,"2025-09-02 19:02:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8988,185,"2025-09-02 19:22:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8372,74,"2025-09-02 20:29:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
8858,6,"2025-09-02 20:48:12",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
